Id,SalePrice
1461,120530.93423034664
1462,151013.23122726267
1463,176853.7672666754
1464,187790.7565740104
1465,185972.0988040735
1466,171602.18223092225
1467,183536.3015902414
1468,174162.93811341477
1469,185449.31415072578
1470,119735.50589973907
1471,188979.68706885443
1472,90690.29478938173
1473,93783.52764700721
1474,143815.98527307436
1475,118986.8856799792
1476,381098.1201845875
1477,262596.1333558911
1478,270892.054528668
1479,288265.7687720336
1480,544796.2115261721
1481,359643.61515029287
1482,218242.01462692188
1483,167528.58098387445
1484,169126.82436926963
1485,184328.2471804487
1486,199820.65999195774
1487,351743.32679332246
1488,249347.5576476084
1489,200565.02305288328
1490,222520.7039413584
1491,187959.6544123552
1492,94442.08329467651
1493,187980.8255112418
1494,298132.035691517
1495,297182.92056826147
1496,242788.2985600277
1497,173712.6678041037
1498,170705.16392982495
1499,158997.717957894
1500,154085.64452797675
1501,178380.60773324218
1502,145441.60827650412
1503,292072.3973296742
1504,248759.94090663982
1505,229806.66663899165
1506,183772.72089168493
1507,265091.0855075951
1508,196151.30881651456
1509,154831.78706883732
1510,141637.2296940909
1511,157445.83572619746
1512,171304.1579843834
1513,157056.77287704963
1514,159271.73579891922
1515,202309.31107504084
1516,156115.01528649798
1517,173470.2770629105
1518,125471.39502183131
1519,215555.83277514254
1520,136497.05351636035
1521,134787.23893111842
1522,170074.6004801311
1523,119123.94647328118
1524,126086.76826366379
1525,123958.29239682472
1526,109898.11100735285
1527,114598.15846353359
1528,140612.96566535503
1529,148749.94273437423
1530,193316.19160927998
1531,105345.80473561135
1532,110103.92119795481
1533,137882.40518382622
1534,116724.9850051101
1535,153919.01824350405
1536,111072.93688224403
1537,50314.731095379735
1538,154108.60938470374
1539,184040.8058351683
1540,92692.53935416884
1541,131769.27188226802
1542,142794.26638720316
1543,199547.62802126614
1544,81501.10418475981
1545,112273.3979808625
1546,128863.26478333412
1547,127755.152036141
1548,133387.45778299848
1549,118384.3040808582
1550,134517.09897477657
1551,122266.7597923471
1552,138666.88118118918
1553,149416.3733550418
1554,122369.60770431033
1555,158423.40991481973
1556,91832.80472260188
1557,106947.20133834661
1558,95288.78474113763
1559,67500.46867407669
1560,149038.7252997617
1561,123831.53034038529
1562,136691.69967155284
1563,123633.42018608275
1564,154604.94790479259
1565,151124.70694233436
1566,230760.7264998798
1567,83204.8132352532
1568,232366.68611818505
1569,116624.49186111994
1570,130110.57735708138
1571,117155.93898145478
1572,142349.67564817896
1573,246991.55243283566
1574,128113.72281703018
1575,216126.6025293819
1576,248950.9585947243
1577,186881.00577774047
1578,142188.61998427217
1579,151494.44310004744
1580,192374.49970990676
1581,144958.0984852877
1582,131167.67355313367
1583,290501.5243831401
1584,229103.84661116978
1585,140893.32016422815
1586,78867.551109722
1587,104425.1172953942
1588,151529.0637426803
1589,105577.19245214436
1590,139788.42986472664
1591,80556.23860588692
1592,124469.9993128838
1593,127790.81412696688
1594,136321.97569610967
1595,118658.40140132919
1596,238070.07128472716
1597,203227.9700052736
1598,221299.4377051892
1599,164417.99961000695
1600,152840.32068052754
1601,73973.08263577754
1602,117533.8319026597
1603,67963.72820328076
1604,280564.8442497906
1605,247405.96642920034
1606,166727.9165737804
1607,173905.37419335943
1608,213866.57912327893
1609,180361.44729614415
1610,155703.3156282722
1611,141712.48709027312
1612,170160.22237038534
1613,170078.6091792961
1614,128093.82941143663
1615,94342.50154352831
1616,75126.96904940323
1617,92539.58554091073
1618,130617.06052744114
1619,134157.1150763204
1620,165225.6868894269
1621,136858.87050639006
1622,145053.34300308253
1623,280678.4847017585
1624,211348.3124429904
1625,119477.65795606902
1626,167582.80104097753
1627,183761.48987621197
1628,279473.5589740624
1629,174733.39282740408
1630,360483.900549771
1631,244895.15836300328
1632,242099.5877910262
1633,169874.1315632222
1634,185090.1430591072
1635,174733.39282740408
1636,157814.70321349372
1637,197845.35207103658
1638,181148.5523582563
1639,184569.83766437572
1640,261149.18550359085
1641,178471.07091025397
1642,233484.6833808035
1643,215937.4551102711
1644,235816.1425387655
1645,194799.55160784797
1646,159470.65631179072
1647,155006.12212303415
1648,136768.0148497111
1649,136101.88524864882
1650,120359.4608685102
1651,123889.15377560174
1652,89112.90625641822
1653,101857.13305873946
1654,150423.6550554907
1655,122414.70506672248
1656,144646.67327724706
1657,156821.25386908802
1658,151335.99269333953
1659,128185.70840228372
1660,147420.62539898703
1661,405794.8832265416
1662,439870.3816610602
1663,343432.35766880313
1664,533620.0717455044
1665,307380.55532510614
1666,332567.09672363556
1667,393046.458766912
1668,327800.17468710674
1669,290434.70876240404
1670,343012.3544510296
1671,262752.1816641439
1672,468167.47674069187
1673,297978.3067725823
1674,258601.33276911886
1675,196519.63119101175
1676,189778.5137841908
1677,210762.57299898454
1678,512697.25073953165
1679,392476.8199603873
1680,320921.29140982055
1681,237543.80686491888
1682,329362.0633654143
1683,183390.1250672596
1684,171982.01005516024
1685,173683.6235191703
1686,171821.32808218
1687,169874.1315632222
1688,185972.0988040735
1689,190299.97603616805
1690,187019.74594257175
1691,180386.98755137672
1692,254701.7446161287
1693,173627.6649107868
1694,183130.95573994375
1695,172618.2823910815
1696,269508.79756683635
1697,167585.79787100828
1698,363421.21011831117
1699,311006.7457459461
1700,255318.71208720555
1701,276571.50372210226
1702,235590.27710356354
1703,234344.9507305191
1704,273580.1636463252
1705,249033.88911982055
1706,390740.4271465522
1707,215166.31125408257
1708,211113.93326790884
1709,263507.9317153303
1710,214346.82035862497
1711,263140.8379942676
1712,276761.2800646776
1713,266678.7532152978
1714,221263.1275278538
1715,201599.78433892346
1716,173103.52239214428
1717,173183.6777270663
1718,137833.82395506915
1719,208713.60318370347
1720,224862.0169646164
1721,158893.04068384762
1722,119764.62946979662
1723,152127.925755283
1724,201190.9144948775
1725,246128.30381462636
1726,180082.64593574224
1727,153994.68546336962
1728,176450.10412912082
1729,171054.31026897166
1730,151634.7181858955
1731,126447.4576540422
1732,127311.03386791165
1733,112420.82406276092
1734,117532.16567196106
1735,124621.46591899294
1736,109216.13573513408
1737,298209.34236793005
1738,248502.18600369053
1739,244109.47000551858
1740,216988.64813758372
1741,181498.36273990362
1742,173487.37885003118
1743,178380.60773324218
1744,311374.6925909307
1745,220561.60983049066
1746,193861.2353315185
1747,207153.83727112715
1748,223304.90392587526
1749,152648.8418413123
1750,129293.70390606827
1751,258033.62250039022
1752,122398.70314360439
1753,148652.4919933655
1754,212961.4410078451
1755,156415.74226472178
1756,132591.59216353047
1757,125253.56220293371
1758,140490.00718583158
1759,155325.49179110533
1760,157032.08553895613
1761,152925.30604616483
1762,170084.41364871652
1763,167144.12849101954
1764,114364.23129281076
1765,169542.16824079707
1766,189657.81124700335
1767,223969.2801825298
1768,139411.44328699124
1769,175688.48393678662
1770,144198.7901248337
1771,129788.7721336155
1772,137248.56717554253
1773,134398.9593575661
1774,139309.58281156202
1775,140452.85765838678
1776,133336.9289799083
1777,107930.47896853539
1778,134468.43956308282
1779,114896.58690360458
1780,183455.26772586387
1781,131573.75972251326
1782,101288.22825228817
1783,135977.692535829
1784,106139.79398299631
1785,119932.40629627349
1786,146984.01804394252
1787,154257.48370672617
1788,55755.48297614763
1789,90417.05170135308
1790,71760.6679146974
1791,178866.10247495776
1792,155949.79110308373
1793,137104.84901296126
1794,154020.1193802737
1795,138025.8518991383
1796,120123.78327608378
1797,117831.09326229045
1798,122747.3532378172
1799,108949.75517556825
1800,132878.85436864058
1801,123776.39339864437
1802,138748.33516680571
1803,158108.6657054179
1804,144317.36544524363
1805,139724.33685029708
1806,127533.45010306349
1807,138140.8194379001
1808,114604.87456890273
1809,122020.13071907293
1810,137473.92848282895
1811,91096.6742818773
1812,99198.45814598801
1813,127173.9793292432
1814,97971.08440845409
1815,55914.68132012113
1816,97085.9220627751
1817,101515.98127634716
1818,133462.7138773693
1819,125872.52347735455
1820,45427.09349775241
1821,112614.42647259813
1822,151578.80454312416
1823,41732.2057327393
1824,133510.4613795068
1825,129396.64338630416
1826,84352.59357303086
1827,106186.09454431152
1828,125045.42583139008
1829,114245.88722630906
1830,142894.23267689144
1831,149832.0989260733
1832,61641.52082250919
1833,135852.42238046954
1834,117529.27069091417
1835,127958.74637975733
1836,130567.64714638214
1837,99299.00923785372
1838,128771.31015811159
1839,97395.2728250689
1840,148476.95978356918
1841,146396.897321701
1842,89458.91487957744
1843,113600.84984717141
1844,137444.1589623798
1845,143183.64001211667
1846,157699.135577146
1847,164800.46678554337
1848,59316.42405733579
1849,100472.76382000309
1850,123899.11944251289
1851,153445.50602018434
1852,133427.4788774554
1853,117227.24632604414
1854,158423.5755130381
1855,145612.2470766086
1856,228857.919525016
1857,128933.25285547436
1858,140414.20064052666
1859,120388.4631026766
1860,150137.5721519322
1861,119049.75255092554
1862,346916.60473544744
1863,314032.02701531566
1864,314032.02701531566
1865,338812.2803424408
1866,318344.2757349803
1867,231266.60536880168
1868,307384.1195291296
1869,206721.01179269477
1870,218828.8617156886
1871,251216.22079196878
1872,167677.5622304116
1873,230226.2347279773
1874,145301.17555321899
1875,193515.60303108572
1876,202698.03729303018
1877,198393.94909920706
1878,207697.8918733305
1879,132805.28737111506
1880,138012.0855417586
1881,243309.66480744255
1882,248598.77114056892
1883,185877.62368009257
1884,202296.7292480046
1885,228579.0076173559
1886,300719.33845399943
1887,208695.18669229417
1888,277656.77216132206
1889,167202.3051546059
1890,105938.89979380993
1891,127915.84575699564
1892,105358.46344691579
1893,130452.48140882967
1894,121486.38255125591
1895,138814.78314704273
1896,127586.47526572665
1897,106341.95766627988
1898,106935.90414072719
1899,158597.15846313428
1900,159670.2264561173
1901,164297.85923651242
1902,151738.55849052002
1903,222468.85228892262
1904,154017.6286954505
1905,189189.27356534477
1906,153993.1534602463
1907,199132.10433768545
1908,113993.56107091276
1909,141780.4392409868
1910,122747.3532378172
1911,204432.63697450692
1912,306297.42332343874
1913,145493.24701965778
1914,42802.116046987314
1915,301480.1945101302
1916,62580.41698738769
1917,229700.93523985805
1918,141629.13797320073
1919,169071.92939336022
1920,160525.01432777656
1921,345179.9646706693
1922,301309.8417015452
1923,237542.8589508436
1924,213331.41239342696
1925,194861.03212390371
1926,349075.8394135032
1927,138591.9572053416
1928,154327.11540501364
1929,122061.25767054837
1930,134196.53321267283
1931,143959.09000179908
1932,141621.47136486197
1933,170588.63902342043
1934,182398.93072759156
1935,173691.34913910914
1936,189737.978054305
1937,182857.16350863475
1938,173879.1788665494
1939,263523.20849078905
1940,186211.65573807672
1941,177623.26037459102
1942,180361.44729614415
1943,209722.8759952307
1944,345221.8647363061
1945,387963.2025105062
1946,138480.0675775438
1947,300531.2855389765
1948,170163.75723093876
1949,253276.57441627202
1950,183366.8529017237
1951,247234.36947346872
1952,222243.95054208388
1953,163122.5113038361
1954,186193.58132345736
1955,133929.3530517578
1956,307652.64544303645
1957,155873.09695527935
1958,304876.7045683007
1959,148217.3709780414
1960,116953.09314243111
1961,126062.30066353946
1962,96808.80116612666
1963,107931.49449091502
1964,108860.14346007304
1965,147141.77453736457
1966,135754.03385773516
1967,292949.8481512663
1968,443763.92722271505
1969,391633.33280661935
1970,431541.5032673852
1971,542051.261526521
1972,360521.4432693216
1973,283049.6803265274
1974,338321.74297010363
1975,421829.8109303743
1976,282879.9784719624
1977,358101.50897802104
1978,364299.8747433328
1979,324230.9696278504
1980,197720.49747282997
1981,330720.701906816
1982,230597.92077462332
1983,212643.51738831188
1984,169148.27118370985
1985,208255.20324173284
1986,215660.03898176015
1987,185566.95050374657
1988,173486.6733137897
1989,191808.93905702158
1990,215055.13830213432
1991,230903.81150442243
1992,216511.24310470655
1993,174879.97864013942
1994,222790.30632134696
1995,186211.65573807672
1996,252428.24943523091
1997,303483.83242887486
1998,314171.8488089522
1999,269964.9282729637
