Id,SalePrice
1461,114631.66491556985
1462,163537.81201934125
1463,184212.6495218941
1464,193302.22728378544
1465,189631.9024438974
1466,174986.67223939783
1467,175644.30147369555
1468,161946.5805792168
1469,202943.96904702947
1470,120578.48365716475
1471,183467.77066287416
1472,93933.54778863388
1473,94533.75241577542
1474,149366.6178612231
1475,107285.57914830286
1476,360011.2621510634
1477,269995.1573429507
1478,291725.6773105975
1479,300970.0140115045
1480,464448.1391772037
1481,322166.03937804425
1482,213433.4732954333
1483,174142.41808768478
1484,159326.06013399095
1485,191820.35767702325
1486,194548.3412844581
1487,327890.42374629644
1488,252794.86465295023
1489,202407.7790995096
1490,243983.10409570692
1491,194092.4179342053
1492,98761.21713070407
1493,197855.41721831012
1494,289176.48749204667
1495,271235.59181201196
1496,244820.55537392726
1497,191872.84738336876
1498,157730.45505607722
1499,152872.69157541837
1500,153908.68310047034
1501,186925.30449751366
1502,136130.97980245357
1503,276572.94810913317
1504,243107.02057632754
1505,225170.68925340194
1506,192752.27005703852
1507,252466.2643490533
1508,189723.6067397947
1509,158274.7844087913
1510,148393.72855446898
1511,152216.65189348962
1512,187708.55632568453
1513,157862.60862557584
1514,149851.9005916754
1515,187310.71022589158
1516,149692.83439650267
1517,179443.24662238755
1518,126439.26941582991
1519,207093.10899580494
1520,134305.65234942877
1521,136053.85181231183
1522,188706.4767662512
1523,122181.03858673113
1524,119123.55584015205
1525,119990.85533818128
1526,117798.94748201717
1527,115446.85998807593
1528,139685.3353667074
1529,153991.41480472742
1530,183424.1435566621
1531,113497.8505873232
1532,100755.51094672075
1533,159277.35214736566
1534,115748.73271018971
1535,151193.43593714357
1536,105121.4344442755
1537,62074.55611726262
1538,152407.3594500293
1539,206462.77772600265
1540,106836.54274807904
1541,131466.1422511383
1542,146442.24523215232
1543,205950.46653801028
1544,87685.24189581464
1545,125341.29955237238
1546,131001.26418611716
1547,130171.98969370697
1548,148900.39521865302
1549,125163.37811546489
1550,145509.97416644017
1551,117680.79733934213
1552,150172.4934465333
1553,157622.56252116215
1554,124388.73068360848
1555,168530.78603922864
1556,82581.59710361986
1557,100812.40094503528
1558,88644.07537388551
1559,63764.962130289954
1560,138147.2962779036
1561,130441.71622916474
1562,131907.54005839746
1563,121708.79203231524
1564,174671.03843871574
1565,153314.66341378423
1566,237473.62188235493
1567,74854.08598463438
1568,233058.07436616783
1569,121361.64563927114
1570,139118.31156243887
1571,130316.51434880595
1572,142669.38370914926
1573,232766.36640166643
1574,126759.93131574389
1575,253838.08408895487
1576,244390.76509996486
1577,185940.19027603185
1578,145067.24974310547
1579,156402.70514463156
1580,193919.04173941453
1581,156873.7954772021
1582,127215.59972269787
1583,296489.6060122556
1584,223635.09183503655
1585,135089.36545761544
1586,55395.239745861254
1587,102026.57761481658
1588,160440.2619662938
1589,100886.90392761606
1590,130716.86694637532
1591,97281.50176141025
1592,115489.2433209008
1593,112695.8493400458
1594,142426.759552403
1595,114208.77120896959
1596,221729.60321769997
1597,187238.85160590537
1598,228481.40721220494
1599,158370.64946445153
1600,151504.98989252475
1601,58333.14712860078
1602,108422.81114272196
1603,72007.78865533859
1604,271444.34471909364
1605,239360.65962633752
1606,172879.13514472556
1607,153198.8837651246
1608,207631.45750126138
1609,176291.32402837134
1610,147033.82139736117
1611,137685.2727114133
1612,177446.14854014834
1613,164637.3614991548
1614,128154.56211443049
1615,94333.38837496
1616,80582.51461205941
1617,93869.84236966341
1618,119830.28138540109
1619,141330.45343549745
1620,165505.01027693754
1621,140776.69892615615
1622,144406.2207788361
1623,268823.5305944341
1624,205897.10396724008
1625,110652.47316279072
1626,165834.1478467473
1627,186261.46400005944
1628,283082.8116094736
1629,186245.2644724242
1630,375572.5837947961
1631,233119.59892278485
1632,257386.9108524395
1633,177055.19893706104
1634,181269.41900893528
1635,179210.59570264124
1636,153930.42337441558
1637,216933.0185041442
1638,179927.14370049976
1639,179784.08095525703
1640,244679.56416710792
1641,182071.2956205697
1642,243860.7147222573
1643,219698.9316867804
1644,231715.5363668026
1645,212723.851496008
1646,157634.0740491204
1647,147627.01144235168
1648,129322.9500229057
1649,139888.12019686942
1650,112850.28619958245
1651,115559.42558294052
1652,94975.8421047586
1653,96998.96455175383
1654,149271.33671873086
1655,130280.89382363344
1656,144995.4736275174
1657,156846.40132872225
1658,148522.73388927686
1659,114885.97697621753
1660,150735.3558269747
1661,349607.2343997171
1662,428224.36288497696
1663,374262.3000743321
1664,428340.6455266325
1665,297959.98611854605
1666,316821.23905065656
1667,351271.7985604118
1668,327607.7642024898
1669,313803.82557554764
1670,338363.9849946075
1671,273707.2880434055
1672,428381.4520223317
1673,292372.803677109
1674,246591.72982186315
1675,206799.42836999652
1676,200680.9433921201
1677,220697.03851220352
1678,455876.88801039953
1679,398999.50599780795
1680,332223.7464655742
1681,238819.8286754242
1682,322293.98654850654
1683,192965.5297383785
1684,164870.7552841565
1685,173211.12844424427
1686,168061.99916404753
1687,173435.23901893856
1688,183074.79314604306
1689,188235.5918898071
1690,186636.6430668773
1691,176600.01857129912
1692,257595.12761183185
1693,173179.88202053806
1694,177547.54744290662
1695,172186.16599255343
1696,269996.94621609687
1697,176417.8563084165
1698,341851.8078101406
1699,331818.11518368643
1700,261128.91790098188
1701,273100.47056735214
1702,242256.55053932144
1703,240083.6491253343
1704,273884.0921890138
1705,241712.78599863985
1706,417906.28598660557
1707,215190.08833690663
1708,198795.46214808026
1709,252432.70935622658
1710,216791.23699096873
1711,270082.4911890959
1712,276287.6480923347
1713,274399.25625993824
1714,223181.4903161792
1715,210675.9867495769
1716,164165.02311665885
1717,168485.1764956144
1718,140652.53312134772
1719,210030.60610275346
1720,225162.6288024673
1721,149788.09599326443
1722,124770.99485231619
1723,148547.46234481968
